Applicant_ID,Sector_Preferences,Skills,Location_Preference,CGPA_or_Percentage_Normalized,Past_Participation_Encoded,Willingness_to_Relocate_Encoded,Preferred_Industry_Type_Corporate,Preferred_Industry_Type_MSME,Preferred_Industry_Type_PSU,Preferred_Industry_Type_Startup,Internship_Mode_Hybrid,Internship_Mode_In-person,Internship_Mode_Remote,Education_Level_Encoded
1765,Energy; IT; Railway; Automotive,cad; content writing; design basics; html; operations; signal systems; vehicle diagnostics; writing,Patna,0.0947,1,1,1,0,0,0,0,0,1,1
1766,Electrical; Energy; Software; Railway,algorithms; data structures; documentation; maintenance; oop; problem solving; safety; teamwork,Gurugram,0.6000,0,1,0,0,0,1,0,0,1,3
1767,Logistics; Education; Railway,assessment; operations; presentation; routing; safety; time management; warehouse ops,Jaipur,0.7474,1,1,1,0,0,0,1,0,0,3
1768,Energy; Electrical,communication; embedded; operations; problem solving; safety; soldering; supply chain; time management,Patna,0.5700,0,1,0,0,0,1,0,0,1,3
1769,Healthcare; Energy; Electrical,biostatistics; embedded; patient care; pharmacology; presentation; record keeping; time management,Siliguri,0.8316,0,0,0,0,0,1,1,0,0,3
1770,IT; Telecom; Electrical; Education,communication; embedded; gmp; linux; networking; teaching; teamwork,Chandigarh,0.5789,1,0,0,0,1,0,1,0,0,4
1771,Manufacturing; Railway; Education; Telecom,communication; content creation; presentation; safety; teamwork; troubleshooting,Gurugram,0.4737,1,1,0,0,0,1,1,0,0,1
1772,Manufacturing; Railway; IT,documentation; lean; research; safety; six sigma; sql; supply chain,Gwalior,0.4737,1,0,0,0,0,1,0,0,1,2
1773,Software; Banking; IT,data structures; linux; sql; time management; writing,Siliguri,0.7440,0,0,0,0,1,0,0,0,1,3
1774,Healthcare; Software,api design; data structures; docker; drafting; first aid; patient care; presentation,Gurugram,0.6840,0,1,0,0,0,1,0,1,0,1
1775,Healthcare; Telecom; Automotive,first aid; networking; problem solving; rf planning,Bhopal,0.0720,0,1,1,0,0,0,0,1,0,3
1776,Healthcare; E-commerce; Energy,autocad; first aid; maintenance; marketplace ops; operations; presentation; record keeping; safety,Mangaluru,0.4737,1,0,1,0,0,0,0,0,1,1
1777,Automotive; IT; Telecom; Finance,accounting; communication; git; java; quality checks; sql; teamwork; time management,Bhubaneswar,0.3684,0,0,0,1,0,0,0,0,1,1
1778,IT; Education,assessment; classroom management; teaching; teamwork,New Delhi,0.6421,0,1,1,0,0,0,0,0,1,1
1779,Banking; Telecom; Logistics; Finance,audit; excel; ms excel; networking; procurement; time management; troubleshooting,Gurugram,0.0020,1,0,0,1,0,0,0,0,1,1
1780,Manufacturing; Education,cad; cam; content creation; presentation; quality control; six sigma; supply chain; writing,Bhubaneswar,0.3263,0,0,1,0,0,0,0,0,1,1
1781,IT; Electrical; Healthcare,biostatistics; presentation; soldering; time management,Kolkata,0.6000,0,1,0,1,0,0,0,1,0,3
1782,E-commerce; Education; Telecom; Logistics,qc; rf planning; routing; teaching; time management; warehouse ops,Chandigarh,0.9560,0,1,0,0,1,0,0,0,1,3
1783,Electrical; Automotive,assembly; autocad; embedded; presentation; soldering; time management,Nagpur,0.9960,0,1,0,0,1,0,1,0,0,1
1784,Finance; Telecom; IT,html; java; problem solving; time management,Faridabad,0.1789,0,0,0,0,1,0,0,1,0,1
1785,Manufacturing; Telecom,communication; lab techniques; lean; networking; writing,Chandigarh,0.1579,0,1,0,0,1,0,0,0,1,3
1786,Healthcare; Electrical,data analysis; embedded; patient care; presentation; statistics; teamwork; time management; writing,Hyderabad,0.6842,0,1,0,0,1,0,1,0,0,1
1787,Manufacturing; Energy,cnc; lean; maintenance; time management,Vadodara,0.1060,0,1,0,0,0,1,0,1,0,1
1788,Healthcare; Software; Banking,accounting; data structures; excel; field work; first aid; problem solving; supply chain,Thiruvananthapuram,0.0020,0,1,0,1,0,0,0,1,0,1
1789,Healthcare; Education,accounting; assessment; biostatistics; excel; first aid; patient care; record keeping,Bhubaneswar,0.1380,0,1,0,0,0,1,0,1,0,3
1790,IT; E-commerce; Automotive,assembly; quality checks; react; writing,Lucknow,0.9180,1,1,0,0,0,1,1,0,0,1
1791,Energy; E-commerce,assessment; cataloging; customer support; documentation; lesson planning; writing,Gaya,0.7660,0,1,0,1,0,0,0,1,0,4
1792,Banking; Education; Telecom; Manufacturing,financial modeling; lesson planning; six sigma; time management,New Delhi,0.5920,0,0,1,0,0,0,0,0,1,3
1793,Electrical; Telecom,gmp; pharmacology; power systems; presentation; qc; time management,Mysuru,0.2211,0,0,0,1,0,0,1,0,0,1
1794,Automotive; Education; Railway; Electrical,classroom management; embedded; operations; problem solving; signal systems; teamwork; writing,Faridabad,0.3263,0,0,0,0,0,1,0,0,1,1
1795,IT; Banking,communication; design basics; html; java; javascript; problem solving; react; teamwork,Ludhiana,0.9540,0,1,1,0,0,0,0,1,0,1
1796,Automotive; Manufacturing,assembly; basic life support; cad; documentation; presentation; six sigma; supply chain,Pune,0.3684,0,1,0,0,1,0,1,0,0,2
1797,Finance; Railway; E-commerce,cataloging; gst; order management; supply chain,Mysuru,0.0960,0,1,0,1,0,0,0,1,0,3
1798,Railway; Education,assessment; market research; safety; signal systems; teaching; teamwork,Vadodara,0.3895,0,0,1,0,0,0,0,0,1,4
1799,Banking; E-commerce; Software,audit; customer support; financial modeling; marketplace ops; oop; teamwork,Faridabad,0.1560,0,1,0,1,0,0,1,0,0,1
1800,Education; Electrical,communication; content creation; excel; presentation; problem solving; teaching; teamwork; writing,Mysuru,0.4526,1,0,0,0,1,0,1,0,0,3
1801,Manufacturing; Energy,ms excel; operations; power systems; time management,Patna,0.5789,1,0,0,1,0,0,0,0,1,1
1802,Logistics; Telecom; Manufacturing; Railway,cad; lean; maintenance; market research; procurement; safety; time management; troubleshooting,Cuttack,0.8960,0,1,0,1,0,0,0,1,0,3
1803,Banking; IT; Energy; Automotive,java; quality checks; safety; teamwork; time management,New Delhi,0.3460,1,1,0,0,1,0,0,1,0,1
1804,Education; E-commerce; Railway,assessment; communication; teamwork; time management,Ludhiana,0.6960,1,1,0,1,0,0,1,0,0,3
1805,Education; Energy; Railway; Banking,audit; financial modeling; maintenance; safety; teaching,Mumbai,0.3820,0,0,0,0,0,1,0,0,1,1
1806,Banking; Software,accounting; api design; customer service; data structures; excel; oop; writing,Ahmedabad,0.3474,0,1,0,1,0,0,0,0,1,1
1807,Healthcare; Manufacturing; Railway; Software,algorithms; api design; biostatistics; lean; oop; safety; teaching,Kolkata,0.8880,0,0,1,0,0,0,0,0,1,1
1808,Manufacturing; Finance; Healthcare; Energy,biostatistics; cnc; drafting; financial modeling; maintenance; quality control; supply chain,Ludhiana,0.2480,1,0,0,0,0,1,0,0,1,3
1809,Education; Logistics; Finance; Electrical,content creation; excel; problem solving; soldering; teaching,Gaya,0.7700,0,0,1,0,0,0,0,0,1,3
1810,Energy; Logistics; Healthcare; Finance,assessment; audit; excel; teamwork; writing,Gaya,0.3053,1,0,0,0,0,1,0,1,0,3
1811,Logistics; Electrical; Healthcare; IT,first aid; html; patient care; problem solving,Gwalior,0.5158,1,1,0,1,0,0,0,0,1,3
1812,Logistics; Automotive; Education; Energy,assessment; cad; content creation; gmp; problem solving; time management,New Delhi,0.9500,0,1,1,0,0,0,1,0,0,1
1813,Energy; Software; IT,api design; css; git; react; time management,Cuttack,0.4316,0,1,1,0,0,0,0,1,0,2
1814,Logistics; Electrical; Education,circuit analysis; classroom management; lesson planning; ms excel; presentation; teamwork; time management; writing,Warangal,0.7220,0,0,0,1,0,0,0,0,1,3
1815,Telecom; Energy,communication; fiber splicing; networking; problem solving; rf planning; teamwork,Mumbai,0.9540,0,1,0,0,1,0,0,0,1,0
1816,Education; Logistics; Telecom,classroom management; lesson planning; presentation; soil testing; troubleshooting,Indore,0.3684,0,0,1,0,0,0,0,1,0,3
1817,E-commerce; Education; Energy; IT,classroom management; customer support; documentation; maintenance; react,Madurai,0.6421,0,0,0,0,1,0,0,0,1,4
1818,E-commerce; Healthcare; Telecom; Electrical,assessment; cataloging; first aid; lab techniques; power systems; record keeping,Kozhikode,0.3474,0,1,0,0,1,0,0,1,0,2
1819,Manufacturing; Electrical; Software,cad; circuit analysis; operations; presentation,Bhubaneswar,0.1158,0,1,0,1,0,0,0,0,1,0
1820,Energy; Railway; E-commerce; Software,communication; lesson planning; power systems; presentation,Jodhpur,0.4480,1,1,1,0,0,0,0,1,0,2
1821,Software; Electrical; Finance,docker; embedded; oop; pcb design; power systems; time management,Patna,0.2620,0,0,0,0,0,1,0,0,1,1
1822,IT; Telecom; Education; Software,algorithms; api design; communication; data structures; javascript; lesson planning; rf planning,Thiruvananthapuram,0.4840,1,1,0,1,0,0,1,0,0,3
1823,IT; Banking; Energy; Software,audit; customer service; oop; presentation; testing,Bhubaneswar,0.2842,0,0,0,0,0,1,1,0,0,1
1824,Railway; Education; Finance; Telecom,assessment; classroom management; communication; documentation; excel; fiber splicing; safety; teamwork,New Delhi,0.6000,0,0,0,1,0,0,0,1,0,0
1825,Logistics; Healthcare; Energy,documentation; lab safety; operations; procurement; warehouse ops; writing,Mangaluru,0.4560,0,1,0,0,1,0,0,0,1,1
1826,Software; Healthcare; IT; Manufacturing,cad; linux; presentation; python,Indore,0.0660,0,1,0,0,0,1,1,0,0,1
1827,IT; E-commerce; Energy; Banking,accounting; audit; linux; python,Chennai,0.0780,1,1,0,1,0,0,0,1,0,1
1828,E-commerce; Railway; Electrical; Healthcare,assessment; cataloging; customer support; first aid; lesson planning; order management; signal systems; time management,Siliguri,0.3895,0,0,0,1,0,0,0,1,0,1
1829,E-commerce; Automotive; Software; Railway,accounting; algorithms; api design; cataloging; communication; supply chain; time management,Vadodara,0.6400,1,0,0,1,0,0,0,0,1,2
1830,Electrical; Finance; Manufacturing; Software,algorithms; api design; data structures; embedded,Chennai,0.4900,1,0,0,0,1,0,0,1,0,1
1831,Energy; Electrical; Railway,circuit analysis; communication; presentation; soldering; ui principles,Bhubaneswar,0.1579,1,0,0,0,1,0,0,1,0,2
1832,Manufacturing; Healthcare; Education,cad; cam; lab techniques; lean; problem solving; teamwork,Warangal,0.8105,1,1,1,0,0,0,1,0,0,4
1833,E-commerce; Railway; IT,gmp; java; javascript; linux; order management; presentation; qc; testing,Bhubaneswar,0.9579,0,0,0,0,1,0,0,1,0,3
1834,Banking; Healthcare; Electrical; Software,accounting; api design; data structures; lab techniques; patient care,Patna,0.9789,0,0,1,0,0,0,0,0,1,3
1835,IT; Healthcare; Automotive,biostatistics; javascript; ms excel; python,Bhubaneswar,0.0526,0,1,0,0,1,0,1,0,0,0
1836,Manufacturing; Education; Banking; Software,api design; cam; communication; data analysis; data structures; excel; writing,Madurai,0.4120,0,1,0,0,0,1,1,0,0,3
1837,Railway; Education,assessment; communication; content creation; lesson planning; operations; problem solving,Warangal,0.4316,0,1,1,0,0,0,0,0,1,1
1838,Software; Manufacturing; Electrical; Finance,accounting; audit; data structures; embedded; excel; oop; problem solving; writing,Bhubaneswar,0.1789,0,0,0,1,0,0,0,0,1,3
1839,Healthcare; E-commerce; Automotive; Banking,cad; content writing; excel; patient care; supply chain,Coimbatore,0.0500,1,1,1,0,0,0,1,0,0,4
1840,E-commerce; Logistics,adobe xd; customer support; order management; warehouse ops,Thiruvananthapuram,0.4600,1,1,0,0,0,1,0,1,0,1
1841,Automotive; Railway; Education; Healthcare,assessment; biostatistics; documentation; patient care; safety; signal systems,Siliguri,0.6000,1,1,1,0,0,0,0,0,1,1
1842,Education; Energy,assessment; classroom management; documentation; lesson planning; power systems; presentation; teaching,Kanpur,0.3380,1,1,0,0,0,1,0,1,0,3
1843,Electrical; Energy,documentation; embedded; pcb design; power systems; safety; writing,Indore,0.2632,0,1,0,0,1,0,0,0,1,2
1844,Electrical; IT; Software,docker; presentation; sql; teamwork,Mangaluru,0.7474,1,1,0,1,0,0,0,0,1,3
1845,Railway; Software; Banking; Telecom,accounting; algorithms; audit; networking,Gaya,0.8040,1,1,0,0,0,1,0,1,0,3
1846,Healthcare; Manufacturing,biostatistics; cnc; gmp; lean; record keeping; supply chain; teamwork; writing,Gaya,0.9368,1,1,0,0,1,0,0,1,0,0
1847,Finance; Telecom,communication; gst; problem solving; rf planning; troubleshooting,Faridabad,0.7474,1,1,0,0,1,0,0,1,0,3
1848,Electrical; E-commerce,cataloging; communication; embedded; power systems; writing,Surat,0.0737,0,1,0,0,1,0,1,0,0,2
1849,Railway; Finance; Banking,documentation; excel; operations; presentation,Gurugram,0.7820,1,1,0,0,1,0,0,0,1,2
1850,Healthcare; IT; Automotive,communication; first aid; record keeping; testing; ui principles,Hyderabad,0.7895,1,0,0,0,0,1,1,0,0,2
1851,Railway; Education; Electrical; Automotive,cad; content creation; pcb design; pharmacology; qc; signal systems; teaching,Gwalior,0.1280,1,0,1,0,0,0,0,0,1,1
1852,Logistics; Telecom,problem solving; routing; teamwork; warehouse ops,Ahmedabad,0.2000,0,0,0,1,0,0,1,0,0,0
1853,Finance; Automotive; Software,audit; communication; excel; time management; vehicle diagnostics,Jodhpur,0.8840,1,1,0,1,0,0,1,0,0,1
1854,Electrical; Railway; Telecom,data analysis; fiber splicing; maintenance; networking; operations; presentation; safety; time management,Mumbai,0.6100,0,0,0,1,0,0,1,0,0,1
1855,Logistics; Electrical; Railway,drafting; inventory; legal research; safety; time management,Udaipur,0.0540,0,1,0,0,0,1,0,0,1,2
1856,Healthcare; Electrical; Energy; Software,biostatistics; circuit analysis; design basics; first aid; maintenance; research; time management,Lucknow,0.1280,0,0,0,0,0,1,0,0,1,2
1857,Energy; Telecom; Automotive; Electrical,assembly; soil testing; soldering; supply chain; teamwork; time management,Kochi,0.3060,0,0,0,0,1,0,0,1,0,3
1858,Education; E-commerce; IT,cataloging; javascript; linux; marketplace ops; pharmacology; qc; sql; teaching,Cuttack,0.8500,0,1,1,0,0,0,1,0,0,0
1859,Logistics; Electrical; Finance,data analysis; embedded; lab techniques; teamwork; warehouse ops,Warangal,0.8560,1,1,1,0,0,0,0,1,0,3
1860,Automotive; Software; Banking,assembly; cad; docker; lab safety; presentation; time management,Noida,0.8947,0,0,0,0,1,0,0,1,0,2
1861,Healthcare; Railway; Banking; Automotive,accounting; financial modeling; ms excel; record keeping; signal systems; supply chain; teamwork; writing,Siliguri,0.1368,0,0,0,0,1,0,0,1,0,3
1862,IT; Railway,communication; content writing; html; java; operations; research,Kanpur,0.4040,0,1,0,1,0,0,1,0,0,4
1863,Railway; Manufacturing,adobe xd; maintenance; supply chain; writing,Mangaluru,0.5560,1,1,0,0,1,0,0,1,0,1
1864,Energy; Finance; Electrical; Banking,communication; data analysis; pcb design; presentation; soldering; teamwork,Bhubaneswar,0.0760,0,0,1,0,0,0,1,0,0,1
1865,Energy; Banking; Automotive; Logistics,communication; documentation; excel; power systems; presentation; quality checks; supply chain,Gaya,0.9200,0,1,0,1,0,0,0,0,1,3
1866,Education; Finance; Automotive; IT,cad; content creation; financial modeling; supply chain,Ludhiana,0.0160,0,1,0,0,1,0,0,1,0,3
1867,Manufacturing; Logistics; Finance; Banking,audit; cad; communication; problem solving; procurement; quality control; routing; tally,Ahmedabad,0.0100,1,0,1,0,0,0,0,1,0,3
1868,Electrical; Education; Software,data analysis; lab techniques; lesson planning; oop,Surat,0.1579,0,1,0,0,0,1,0,0,1,3
1869,Energy; Banking; Electrical,communication; soil testing; soldering; supply chain,New Delhi,0.7120,1,1,0,0,0,1,1,0,0,3
1870,Energy; Manufacturing; Banking; Finance,cad; communication; customer service; gst; problem solving; tally,Ahmedabad,0.2000,0,1,0,0,1,0,0,0,1,1
1871,Telecom; Education; Railway; Logistics,maintenance; reporting; rf planning; routing; warehouse ops,Faridabad,0.5240,1,1,0,0,0,1,0,1,0,1
1872,IT; Electrical,git; html; linux; ms excel; python; react; reporting; writing,Ludhiana,0.9220,0,1,0,1,0,0,0,0,1,3
1873,Energy; Healthcare; Software; Finance,communication; data structures; documentation; gst; problem solving; record keeping; safety; supply chain,Noida,0.0500,0,0,0,0,1,0,0,1,0,1
1874,Finance; Education; Banking; Healthcare,financial modeling; lab techniques; presentation; record keeping; soil testing,Gaya,0.6632,0,0,0,1,0,0,0,1,0,4
1875,Automotive; Railway; Energy; Education,assessment; basic life support; cad; classroom management; lesson planning; maintenance; power systems; problem solving,Kochi,0.2180,1,1,0,0,0,1,1,0,0,3
1876,Manufacturing; Automotive; E-commerce; Finance,communication; excel; gmp; vehicle diagnostics,Bhubaneswar,0.1640,0,1,0,0,1,0,0,1,0,0
1877,Manufacturing; IT; E-commerce,cad; css; presentation; python; teamwork; testing,Bhubaneswar,0.9160,0,0,0,0,0,1,0,0,1,3
1878,Manufacturing; Banking; Automotive; E-commerce,accounting; cad; lean; order management; presentation; writing,Bengaluru,0.0947,1,0,0,0,0,1,0,1,0,1
1879,Logistics; E-commerce,procurement; project management; teamwork; warehouse ops,Bengaluru,0.8316,0,1,0,0,0,1,0,1,0,3
1880,Healthcare; Energy,basic life support; communication; power systems; record keeping; safety,Ahmedabad,0.8526,1,0,1,0,0,0,1,0,0,1
1881,Energy; Manufacturing; Railway,cnc; documentation; quality control; six sigma; supply chain,Chennai,0.5100,0,0,0,0,0,1,0,0,1,1
1882,Manufacturing; Automotive; Finance,assembly; cam; cnc; financial modeling,Chandigarh,0.5579,1,0,1,0,0,0,0,0,1,3
1883,Automotive; IT,assembly; communication; git; presentation; sql; teamwork,Faridabad,0.1579,1,1,0,0,1,0,0,0,1,3
1884,Education; Automotive,presentation; problem solving; quality checks; statistics; teaching; vehicle diagnostics,Bengaluru,0.2360,0,1,0,0,1,0,0,1,0,3
1885,Logistics; IT; Education,case analysis; css; drafting; java; ms excel; procurement; sql,Kochi,0.2000,0,0,0,0,0,1,1,0,0,3
1886,Manufacturing; Telecom; Electrical,design basics; embedded; fiber splicing; power systems; rf planning; writing,Kolkata,0.9380,0,1,0,1,0,0,0,1,0,1
1887,IT; E-commerce; Automotive; Finance,assembly; customer support; field work; quality checks; react,Surat,0.8200,1,1,0,0,0,1,0,1,0,3
1888,Finance; Healthcare,communication; presentation; problem solving; teamwork; time management,Hyderabad,0.7895,0,1,0,1,0,0,0,0,1,1
1889,IT; Telecom; Software; Electrical,circuit analysis; communication; field work; networking; presentation; soil testing,Jaipur,0.7860,0,0,0,1,0,0,0,0,1,1
1890,Software; Education; Finance,assessment; communication; docker; excel; gst; lesson planning; oop; tally,Lucknow,0.4526,0,1,0,0,0,1,0,0,1,1
1891,Healthcare; Education; Logistics,assessment; autocad; communication; lab techniques; procurement; project management; teamwork; time management,Siliguri,0.7420,0,1,0,0,1,0,0,0,1,1
1892,Telecom; Software; Railway; E-commerce,docker; oop; operations; pharmacology; signal systems,Kolkata,0.3684,0,1,0,0,0,1,0,1,0,2
1893,IT; Education; Software; Logistics,communication; data structures; docker; git; linux,Chennai,0.7920,0,1,0,1,0,0,1,0,0,0
1894,Logistics; E-commerce; Automotive,documentation; ms excel; procurement; time management; warehouse ops,Indore,0.7520,0,0,0,0,1,0,0,1,0,1
1895,IT; Software; Railway; E-commerce,cataloging; communication; git; lab safety; maintenance; python; teamwork; testing,New Delhi,0.3320,0,1,1,0,0,0,0,1,0,1
1896,IT; Energy,communication; java; javascript; safety,Faridabad,0.6040,1,1,0,0,1,0,0,0,1,1
1897,Energy; Telecom,adobe xd; communication; maintenance; teamwork,Bhopal,0.3640,0,1,0,0,1,0,0,1,0,3
1898,Banking; Software; Healthcare; Manufacturing,api design; audit; cnc; problem solving; supply chain,Pune,0.0947,0,1,0,0,0,1,0,1,0,1
1899,Logistics; Manufacturing,communication; lean; operations; procurement; routing; teamwork; warehouse ops; writing,Surat,0.6960,1,1,0,0,0,1,0,0,1,2
1900,Banking; Healthcare; Education; Finance,accounting; content creation; lesson planning; patient care; presentation; problem solving; teaching; time management,Cuttack,0.0240,0,1,0,0,1,0,0,0,1,3
1901,Railway; Automotive; Banking; Telecom,content writing; presentation; rf planning; teamwork,Jodhpur,0.5158,0,0,1,0,0,0,1,0,0,1
1902,Healthcare; Banking; Software,audit; biostatistics; excel; record keeping,Pune,0.8060,0,0,0,1,0,0,0,1,0,1
1903,Railway; Electrical; Logistics,circuit analysis; documentation; inventory; operations; pcb design; soldering,Hyderabad,0.7540,0,1,0,0,0,1,0,0,1,0
1904,Automotive; Electrical; Software; Railway,api design; autocad; circuit analysis; embedded; oop; power systems; supply chain,Indore,0.6620,0,1,1,0,0,0,0,0,1,1
1905,Manufacturing; Banking; Telecom,communication; lean; networking; supply chain,Ludhiana,0.7700,0,1,0,0,1,0,1,0,0,2
1906,Software; Education; Electrical,algorithms; api design; circuit analysis; problem solving,Jodhpur,0.5158,0,0,0,0,0,1,0,1,0,1
1907,Education; Logistics,communication; ms excel; teaching; warehouse ops,Mysuru,0.4560,0,0,0,1,0,0,0,0,1,1
1908,Education; Software; Energy,assessment; communication; documentation; maintenance; qc; safety; teamwork; time management,Gwalior,0.5780,0,0,0,0,0,1,1,0,0,1
1909,Healthcare; Software; Automotive,api design; communication; supply chain; teamwork; writing,Pune,0.9180,0,1,0,0,1,0,1,0,0,3
1910,Education; Logistics; Healthcare,biostatistics; communication; content creation; drafting; lab techniques; legal research; patient care,Lucknow,0.1158,0,0,0,0,1,0,0,1,0,2
1911,Logistics; Railway; Software; Telecom,ms excel; networking; oop; operations; presentation; procurement; troubleshooting,Patna,0.8180,1,1,0,0,0,1,0,1,0,3
1912,Education; Banking; Telecom,assessment; lesson planning; operations; rf planning; writing,Indore,0.2000,0,0,1,0,0,0,0,1,0,3
1913,Logistics; Banking,accounting; audit; communication; inventory; ms excel; procurement; teamwork; time management,Indore,0.3140,0,1,0,0,1,0,0,1,0,1
1914,Manufacturing; Healthcare,first aid; lean; presentation; record keeping,Indore,0.9789,1,0,1,0,0,0,0,0,1,2
1915,Manufacturing; Automotive; Logistics,cnc; inventory; quality control; supply chain; writing,Cuttack,0.3053,0,1,0,0,0,1,1,0,0,4
1916,Education; IT; Railway; Banking,documentation; financial modeling; git; javascript; linux; react; teaching; time management,Coimbatore,0.4316,1,0,0,1,0,0,0,1,0,1
1917,Automotive; Healthcare,ms excel; operations; teamwork; writing,Gaya,1.0000,0,1,0,1,0,0,0,0,1,2
1918,Education; Electrical,communication; content creation; embedded; pcb design; power systems; soil testing,Kolkata,0.4980,0,0,1,0,0,0,0,0,1,3
1919,Automotive; Energy; Railway,communication; operations; power systems; quality checks; writing,Gwalior,0.6920,1,0,0,1,0,0,0,0,1,1
1920,Logistics; Telecom,communication; fiber splicing; networking; operations; procurement; reporting; time management; troubleshooting,Coimbatore,0.0040,0,1,0,0,0,1,1,0,0,3
1921,Automotive; Software; Electrical; Banking,algorithms; assembly; communication; data structures; problem solving; supply chain; vehicle diagnostics,Ahmedabad,0.0880,0,1,0,0,1,0,0,1,0,2
1922,Telecom; Railway; Manufacturing; Automotive,fiber splicing; presentation; rf planning; time management; writing,Gaya,0.3263,0,0,0,0,1,0,0,0,1,1
1923,Telecom; Banking; Education; Finance,content creation; lesson planning; networking; rf planning; time management; writing,Cuttack,0.4316,0,1,0,0,0,1,0,1,0,3
1924,Finance; Telecom; Education; Railway,audit; fiber splicing; gst; lesson planning; rf planning; signal systems; writing,Ludhiana,0.7684,0,1,0,1,0,0,0,0,1,1
1925,Healthcare; Software; Education,api design; classroom management; docker; problem solving; teaching; teamwork,Ahmedabad,0.7053,1,1,0,1,0,0,0,1,0,3
1926,Healthcare; Energy; E-commerce,biostatistics; cataloging; communication; ms excel,Lucknow,0.9579,0,1,0,1,0,0,0,1,0,2
1927,Education; Banking,assessment; customer service; excel; presentation,Bhubaneswar,0.4316,1,0,0,0,0,1,0,1,0,3
1928,Automotive; Banking,cad; quality checks; vehicle diagnostics; writing,Kochi,0.3080,0,0,0,0,0,1,1,0,0,3
1929,E-commerce; Manufacturing; Electrical,power systems; problem solving; six sigma; time management,Vadodara,0.9579,0,0,1,0,0,0,0,1,0,1
1930,Healthcare; Banking,biostatistics; customer service; first aid; lab techniques; patient care; presentation; time management; writing,Chandigarh,0.2632,0,1,0,0,1,0,0,1,0,1
1931,Logistics; Finance; Electrical,accounting; embedded; gst; tally,Gaya,0.2520,1,0,0,1,0,0,0,0,1,3
1932,Finance; Manufacturing,adobe xd; cnc; communication; problem solving; quality control; supply chain; tally,Siliguri,0.7895,1,1,1,0,0,0,0,0,1,2
1933,Telecom; Education,classroom management; fiber splicing; networking; teamwork,Mangaluru,0.7100,1,0,0,0,1,0,1,0,0,1
1934,Software; IT,design basics; docker; html; javascript; oop,Chennai,0.1789,0,0,1,0,0,0,0,1,0,1
1935,Education; Software; Banking; E-commerce,assessment; content creation; docker; problem solving; teamwork; ui principles,Mangaluru,0.4105,0,1,0,1,0,0,0,1,0,3
1936,Finance; E-commerce,cataloging; communication; order management; problem solving; supply chain; tally; teamwork; writing,Chandigarh,0.6632,0,1,0,1,0,0,0,1,0,3
1937,E-commerce; Railway,customer support; maintenance; order management; signal systems; teamwork; time management; writing,Jaipur,0.5789,0,0,0,1,0,0,0,1,0,1
1938,Electrical; Railway; Energy,communication; safety; signal systems; teamwork; ui principles; writing,Faridabad,0.4140,0,1,0,0,1,0,0,0,1,1
1939,Manufacturing; Logistics; E-commerce,cad; cam; cataloging; time management; warehouse ops,Chennai,0.1540,1,0,0,1,0,0,1,0,0,0
1940,Banking; E-commerce; Software,algorithms; audit; cataloging; customer service; docker; field work; order management; writing,Jodhpur,0.0800,0,0,0,0,1,0,0,0,1,3
1941,Manufacturing; Telecom; Energy,cad; documentation; figma; problem solving; six sigma; teamwork,Gwalior,0.3140,0,0,1,0,0,0,0,1,0,3
1942,Education; Healthcare; Telecom,biostatistics; content creation; documentation; fiber splicing; first aid; presentation; writing,Faridabad,0.3895,0,1,0,0,1,0,0,0,1,1
1943,Energy; Telecom; IT,communication; html; lesson planning; operations; rf planning,Hyderabad,0.4737,0,1,0,1,0,0,0,0,1,3
1944,Logistics; Automotive; Software; E-commerce,cataloging; problem solving; qc; quality checks; routing,Vadodara,0.5158,1,1,0,0,0,1,0,1,0,4
1945,Finance; Banking; Education,accounting; communication; content creation; customer service; teamwork,Coimbatore,0.1460,0,0,0,0,1,0,0,0,1,3
1946,Finance; Manufacturing,accounting; cam; drafting; financial modeling; gst; legal research; teamwork,Chandigarh,0.2720,0,1,0,0,0,1,0,0,1,3
1947,E-commerce; Banking,audit; cataloging; marketplace ops; presentation,Coimbatore,0.8960,1,1,1,0,0,0,0,1,0,2
1948,Electrical; Railway; IT; Software,algorithms; git; operations; power systems; problem solving; safety,Siliguri,0.1560,0,1,0,0,1,0,0,0,1,1
1949,Telecom; Finance; Logistics; Education,content creation; financial modeling; networking; teaching; time management,Bengaluru,0.8780,0,1,0,1,0,0,0,1,0,1
1950,Electrical; Finance,case analysis; drafting; legal research; presentation; teamwork,Bhubaneswar,0.0900,0,1,0,1,0,0,0,0,1,3
1951,Banking; Software; Manufacturing,algorithms; design basics; oop; presentation,Mysuru,0.9820,0,1,0,1,0,0,0,1,0,1
1952,Railway; Energy; Automotive,cad; design basics; maintenance; operations; presentation; writing,Udaipur,0.6842,1,1,1,0,0,0,1,0,0,2
1953,Railway; E-commerce; Energy; Electrical,maintenance; operations; pcb design; signal systems; soldering; time management,Faridabad,0.2920,0,1,0,0,0,1,0,0,1,3
1954,Telecom; Railway; Software; E-commerce,documentation; ms excel; order management; signal systems,Pune,0.5789,1,0,0,0,0,1,1,0,0,3
1955,Telecom; E-commerce; Finance; Healthcare,accounting; biostatistics; customer support; excel; presentation; record keeping; writing,Bhubaneswar,0.2080,1,0,1,0,0,0,0,1,0,1
1956,Healthcare; IT; Telecom,biostatistics; css; java; presentation; troubleshooting,Chennai,0.5158,0,0,1,0,0,0,0,0,1,0
